DayInYear: 1st of January=1, 2nd of January=2, ...
DayOfWeek: Monday=0, Tuesday=1, Wednesday=2, Thursday=3, Friday=4, Saturday=5, Sunday=6
UScoast: Non-coast=0, WestCoast=1, EastCoast=2
Date	HourInDay	DayInYear	DayOfWeek	USstate	UScoast	Shape	DurationInSec
9/25/2018	21.366666666666667	268	1	NV	0.0	Light	10.0
9/25/2018	21.25	268	1	OR	1.0	Circle	9.0
9/25/2018	20.166666666666668	268	1	CA	1.0	Disk	10.0
9/24/2018	22.833333333333332	267	0	TX	0.0	Triangle	60.0
9/24/2018	19.583333333333332	267	0	CA	1.0	Diamond	10.0
9/24/2018	19.416666666666668	267	0	AZ	0.0	Triangle	5.0
9/24/2018	6.666666666666667	267	0	ID	0.0	Light	1800.0
9/23/2018	20.75	266	6	IL	0.0	Circle	900.0
9/23/2018	19.0	266	6	CA	1.0	Fireball	420.0
9/23/2018	19.0	266	6	NH	2.0	Formation	240.0
9/23/2018	17.0	266	6	HI	0.0	Disk	540.0
9/23/2018	3.25	266	6	FL	2.0	Light	2700.0
9/23/2018	3.0	266	6	IL	0.0	Circle	5.0
9/22/2018	20.75	265	5	OR	1.0	Light	120.0
9/22/2018	18.25	265	5	VT	0.0	Circle	240.0
9/22/2018	9.5	265	5	AZ	0.0	Rectangle	120.0
9/22/2018	7.75	265	5	MO	0.0	Light	300.0
9/22/2018	6.333333333333333	265	5	MT	0.0	Circle	4.0
9/21/2018	22.0	264	4	AZ	0.0	Other	900.0
9/21/2018	21.0	264	4	MN	0.0	Unknown	300.0
9/21/2018	20.75	264	4	MO	0.0	Chevron	300.0
9/21/2018	13.5	264	4	IL	0.0	Other	120.0
9/21/2018	2.0	264	4	OR	1.0	Chevron	5.0
9/20/2018	20.75	263	3	GA	2.0	Light	2.0
9/20/2018	20.666666666666668	263	3	AR	0.0	Chevron	60.0
9/20/2018	8.0	263	3	TN	0.0	Cigar	300.0
9/20/2018	6.366666666666666	263	3	FL	2.0	Disk	8.0
9/20/2018	5.0	263	3	GA	2.0	Other	2.0
9/20/2018	1.0	263	3	CA	1.0	Other	10.0
9/19/2018	23.25	262	2	WA	1.0	Unknown	900.0
9/19/2018	19.5	262	2	FL	2.0	Sphere	20.0
9/19/2018	6.316666666666666	262	2	IL	0.0	Light	20.0
9/18/2018	23.333333333333332	261	1	UT	0.0	Circle	2700.0
9/18/2018	21.0	261	1	FL	2.0	Light	180.0
9/18/2018	20.866666666666667	261	1	WA	1.0	Light	180.0
9/18/2018	20.333333333333332	261	1	VT	0.0	Formation	120.0
9/18/2018	20.333333333333332	261	1	UT	0.0	Circle	180.0
9/18/2018	20.083333333333332	261	1	OK	0.0	Triangle	600.0
9/18/2018	19.2	261	1	MD	2.0	Circle	300.0
9/18/2018	6.433333333333334	261	1	DE	2.0	Circle	20.0
9/18/2018	1.0	261	1	MI	0.0	Triangle	120.0
9/18/2018	0.0	261	1	IA	0.0	Circle	8.0
9/17/2018	21.366666666666667	260	0	FL	2.0	Light	10.0
9/17/2018	4.283333333333333	260	0	IA	0.0	Sphere	120.0
9/17/2018	4.0	260	0	FL	2.0	Flash	1800.0
9/17/2018	0.0	260	0	MN	0.0	Changing	900.0
9/16/2018	21.75	259	6	NY	2.0	Fireball	180.0
9/16/2018	20.5	259	6	NY	2.0	Flash	60.0
9/16/2018	20.416666666666668	259	6	CA	1.0	Circle	6.0
9/16/2018	15.75	259	6	CT	2.0	Changing	300.0
9/16/2018	15.0	259	6	CA	1.0	Circle	600.0
9/16/2018	5.5	259	6	WA	1.0	Disk	25.0
9/16/2018	1.0	259	6	CA	1.0	Chevron	5.0
9/16/2018	0.4	259	6	-	2.0	Fireball	120.0
9/15/2018	21.5	258	5	NY	2.0	Fireball	300.0
9/15/2018	21.5	258	5	NY	2.0	Light	2400.0
9/15/2018	21.25	258	5	-	2.0	Light	30.0
9/15/2018	20.5	258	5	GA	2.0	Sphere	180.0
9/15/2018	20.0	258	5	FL	2.0	Circle	2700.0
9/15/2018	16.083333333333332	258	5	NJ	2.0	Oval	300.0
9/15/2018	5.75	258	5	OH	0.0	Circle	300.0
9/15/2018	1.7333333333333334	258	5	NJ	2.0	Light	3.0
9/15/2018	1.5	258	5	-	2.0	Light	10.0
9/14/2018	21.75	257	4	IL	0.0	Oval	120.0
9/14/2018	21.75	257	4	IL	0.0	Oval	120.0
9/14/2018	20.0	257	4	IN	0.0	Oval	10.0
9/14/2018	14.0	257	4	IL	0.0	Changing	1200.0
9/14/2018	7.75	257	4	OR	1.0	Cigar	180.0
9/14/2018	5.75	257	4	MO	0.0	Changing	900.0
9/14/2018	5.333333333333333	257	4	OH	0.0	Light	2400.0
9/14/2018	5.0	257	4	CA	1.0	Light	15.0
9/13/2018	21.25	256	3	OR	1.0	Other	120.0
9/13/2018	20.05	256	3	-	2.0	Disk	420.0
9/13/2018	19.466666666666665	256	3	IN	0.0	Light	10.0
9/13/2018	3.25	256	3	OH	0.0	Diamond	20.0
9/12/2018	21.333333333333332	255	2	MN	0.0	Triangle	60.0
9/12/2018	21.0	255	2	OH	0.0	Fireball	10.0
9/12/2018	0.75	255	2	-	2.0	Unknown	180.0
9/11/2018	20.516666666666666	254	1	TX	0.0	Egg	1200.0
9/11/2018	19.833333333333332	254	1	CA	1.0	Fireball	120.0
9/11/2018	2.7333333333333334	254	1	MO	0.0	Sphere	120.0
9/10/2018	22.75	253	0	MN	0.0	Triangle	6.0
9/10/2018	0.5	253	0	FL	2.0	Fireball	5.0
9/10/2018	0.0	253	0	SC	2.0	Unknown	480.0
9/9/2018	21.333333333333332	252	6	WA	1.0	Light	30.0
9/9/2018	20.733333333333334	252	6	CA	1.0	Fireball	1800.0
9/9/2018	1.75	252	6	CA	1.0	Other	900.0
9/8/2018	21.5	251	5	FL	2.0	Light	3600.0
9/8/2018	21.0	251	5	MN	0.0	Rectangle	10.0
9/8/2018	20.25	251	5	MA	2.0	Other	1200.0
9/8/2018	20.083333333333332	251	5	TX	0.0	Light	120.0
9/8/2018	0.5	251	5	LA	0.0	Cross	120.0
9/7/2018	22.0	250	4	MS	0.0	Sphere	300.0
9/7/2018	17.916666666666668	250	4	AZ	0.0	Cigar	60.0
9/7/2018	4.0	250	4	FL	2.0	Circle	180.0
9/6/2018	21.5	249	3	GA	2.0	Fireball	1.0
9/6/2018	21.0	249	3	MA	2.0	Other	60.0
9/6/2018	20.75	249	3	NJ	2.0	Light	120.0
9/6/2018	20.0	249	3	IA	0.0	Light	120.0
9/6/2018	1.3333333333333333	249	3	WA	1.0	Formation	3.0
9/5/2018	0.0	248	2	MI	0.0	Oval	300.0
9/4/2018	23.0	247	1	OR	1.0	Light	3.0
9/4/2018	5.25	247	1	MA	2.0	Sphere	90.0
9/4/2018	4.666666666666667	247	1	TN	0.0	Unknown	180.0
9/3/2018	20.833333333333332	246	0	IN	0.0	Circle	180.0
9/3/2018	20.333333333333332	246	0	NJ	2.0	Circle	1800.0
9/3/2018	19.4	246	0	AZ	0.0	Unknown	600.0
9/3/2018	14.5	246	0	WA	1.0	Circle	600.0
9/3/2018	3.0	246	0	HI	0.0	Unknown	180.0
9/2/2018	22.333333333333332	245	6	WY	0.0	Formation	600.0
9/2/2018	11.966666666666667	245	6	NC	2.0	Rectangle	60.0
9/1/2018	23.0	244	5	FL	2.0	Triangle	1800.0
9/1/2018	22.5	244	5	WI	0.0	Sphere	600.0
9/1/2018	22.25	244	5	UT	0.0	Circle	45.0
9/1/2018	21.833333333333332	244	5	CA	1.0	Light	300.0
9/1/2018	21.666666666666668	244	5	PA	0.0	Light	300.0
9/1/2018	21.333333333333332	244	5	WA	1.0	Formation	240.0
9/1/2018	21.166666666666668	244	5	TX	0.0	Light	2100.0
9/1/2018	21.0	244	5	NY	2.0	Fireball	300.0
9/1/2018	19.5	244	5	CO	0.0	Oval	1800.0
9/1/2018	18.333333333333332	244	5	VT	0.0	Oval	180.0
9/1/2018	17.166666666666668	244	5	MA	2.0	Other	120.0
9/1/2018	3.4166666666666665	244	5	CO	0.0	Chevron	10.0
9/1/2018	0.16666666666666666	244	5	UT	0.0	Teardrop	5.0
8/31/2018	23.033333333333335	243	4	CT	2.0	Oval	180.0
8/31/2018	15.183333333333334	243	4	CA	1.0	Sphere	60.0
8/30/2018	21.666666666666668	242	3	CT	2.0	Light	900.0
8/30/2018	21.6	242	3	GA	2.0	Circle	5.0
8/30/2018	21.25	242	3	NY	2.0	Light	900.0
8/30/2018	20.416666666666668	242	3	CA	1.0	Light	5.0
8/30/2018	20.333333333333332	242	3	CA	1.0	Fireball	3.0
8/30/2018	18.0	242	3	NC	2.0	Chevron	180.0
8/30/2018	18.0	242	3	OR	1.0	Sphere	5.0
8/29/2018	22.0	241	2	TX	0.0	Circle	1020.0
8/29/2018	21.5	241	2	-	2.0	Light	180.0
8/29/2018	20.25	241	2	CA	1.0	Other	1800.0
8/29/2018	20.0	241	2	CA	1.0	Formation	1800.0
8/29/2018	8.55	241	2	SD	0.0	Circle	1200.0
8/29/2018	8.5	241	2	CT	2.0	Cigar	1500.0
8/29/2018	8.0	241	2	TN	0.0	Cigar	45.0
8/28/2018	21.333333333333332	240	1	CA	1.0	Circle	5.0
8/28/2018	20.433333333333334	240	1	KY	0.0	Disk	180.0
8/28/2018	9.5	240	1	MO	0.0	Rectangle	20.0
8/28/2018	3.5833333333333335	240	1	KY	0.0	Circle	12.0
8/27/2018	22.5	239	0	MO	0.0	Fireball	30.0
8/27/2018	21.45	239	0	MO	0.0	Triangle	180.0
8/27/2018	21.0	239	0	IA	0.0	Light	600.0
8/27/2018	20.75	239	0	MO	0.0	Other	10.0
8/27/2018	20.7	239	0	IA	0.0	Light	15.0
8/27/2018	20.666666666666668	239	0	MO	0.0	Circle	5.0
8/27/2018	20.283333333333335	239	0	MO	0.0	Light	30.0
8/27/2018	20.25	239	0	NV	0.0	Cigar	30.0
8/27/2018	18.5	239	0	MN	0.0	Light	30.0
8/27/2018	10.0	239	0	CO	0.0	Rectangle	300.0
8/26/2018	21.5	238	6	AZ	0.0	Light	1800.0
8/26/2018	19.6	238	6	ME	2.0	Light	600.0
8/25/2018	22.0	237	5	OH	0.0	Fireball	60.0
8/25/2018	22.0	237	5	GA	2.0	Circle	300.0
8/25/2018	20.933333333333334	237	5	NY	2.0	Fireball	120.0
8/25/2018	20.55	237	5	UT	0.0	Sphere	50.0
8/25/2018	18.0	237	5	MA	2.0	Circle	300.0
8/25/2018	17.866666666666667	237	5	NJ	2.0	Circle	120.0
8/25/2018	16.5	237	5	CO	0.0	Disk	90.0
8/25/2018	1.5833333333333335	237	5	OR	1.0	Disk	40.0
8/25/2018	0.3333333333333333	237	5	CA	1.0	Sphere	3.0
8/24/2018	23.25	236	4	UT	0.0	Circle	300.0
8/24/2018	20.0	236	4	AZ	0.0	Light	600.0
8/24/2018	19.916666666666668	236	4	IL	0.0	Triangle	300.0
8/24/2018	6.0	236	4	TX	0.0	Light	20.0
8/23/2018	22.166666666666668	235	3	IL	0.0	Changing	2.0
8/23/2018	20.0	235	3	SC	2.0	Sphere	60.0
8/23/2018	19.5	235	3	NV	0.0	Light	120.0
8/23/2018	8.25	235	3	MI	0.0	Triangle	60.0
8/23/2018	3.5	235	3	ID	0.0	Light	1800.0
8/21/2018	21.75	233	1	SC	2.0	Unknown	600.0
8/21/2018	21.05	233	1	WA	1.0	Unknown	30.0
8/21/2018	20.1	233	1	TX	0.0	Unknown	5.0
8/21/2018	19.0	233	1	CT	2.0	Triangle	60.0
8/21/2018	15.0	233	1	MD	2.0	Disk	180.0
8/20/2018	22.0	232	0	WA	1.0	Circle	1800.0
8/20/2018	21.6	232	0	OH	0.0	Circle	60.0
8/20/2018	11.0	232	0	KY	0.0	Other	3000.0
8/20/2018	0.3333333333333333	232	0	FL	2.0	Triangle	180.0
8/19/2018	22.0	231	6	KY	0.0	Light	600.0
8/19/2018	19.333333333333332	231	6	MD	2.0	Circle	300.0
8/19/2018	0.75	231	6	FL	2.0	Light	10.0
8/18/2018	23.766666666666666	230	5	CO	0.0	Flash	15.0
8/18/2018	22.75	230	5	VT	0.0	Circle	180.0
8/18/2018	22.0	230	5	FL	2.0	Triangle	180.0
8/18/2018	21.166666666666668	230	5	-	2.0	Sphere	780.0
8/18/2018	20.916666666666668	230	5	FL	2.0	Circle	2400.0
8/18/2018	20.5	230	5	CA	1.0	Other	3.0
8/18/2018	19.666666666666668	230	5	NV	0.0	Changing	120.0
8/18/2018	1.5	230	5	CA	1.0	Sphere	30.0
8/18/2018	0.0	230	5	CA	1.0	Cigar	900.0
8/17/2018	21.75	229	4	CO	0.0	Light	1200.0
8/17/2018	21.5	229	4	ME	2.0	Triangle	10.0
8/17/2018	19.5	229	4	TX	0.0	Circle	600.0
8/17/2018	17.116666666666667	229	4	OR	1.0	Circle	4500.0
8/16/2018	22.0	228	3	NC	2.0	Light	15.0
8/16/2018	21.3	228	3	NH	2.0	Triangle	45.0
8/16/2018	21.166666666666668	228	3	TX	0.0	Disk	60.0
8/16/2018	20.633333333333333	228	3	UT	0.0	Unknown	480.0
8/16/2018	15.0	228	3	NY	2.0	Disk	180.0
8/16/2018	2.5	228	3	SC	2.0	Sphere	10.0
8/15/2018	20.0	227	2	NC	2.0	Light	240.0
8/15/2018	18.166666666666668	227	2	CA	1.0	Other	240.0
8/15/2018	8.75	227	2	DE	2.0	Light	120.0
8/15/2018	5.833333333333333	227	2	SC	2.0	Oval	15.0
8/15/2018	5.0	227	2	FL	2.0	Circle	240.0
8/15/2018	3.3333333333333335	227	2	CT	2.0	Light	120.0
8/14/2018	22.5	226	1	CA	1.0	Diamond	600.0
8/14/2018	21.333333333333332	226	1	GA	2.0	Light	1200.0
8/14/2018	19.0	226	1	SC	2.0	Circle	60.0
8/14/2018	19.0	226	1	SC	2.0	Disk	120.0
8/14/2018	7.5	226	1	VT	0.0	Egg	120.0
8/14/2018	5.75	226	1	TX	0.0	Light	300.0
8/13/2018	22.0	225	0	IL	0.0	Unknown	120.0
8/13/2018	21.083333333333332	225	0	NC	2.0	Fireball	120.0
8/13/2018	21.0	225	0	NC	2.0	Changing	1800.0
8/13/2018	5.0	225	0	TN	0.0	Unknown	10.0
8/12/2018	23.333333333333332	224	6	CO	0.0	Diamond	1800.0
8/12/2018	23.0	224	6	GA	2.0	Circle	300.0
8/12/2018	22.75	224	6	NY	2.0	Formation	20.0
8/12/2018	22.0	224	6	NC	2.0	Light	1800.0
8/12/2018	22.0	224	6	NJ	2.0	Light	120.0
8/12/2018	21.75	224	6	CO	0.0	Light	5.0
8/12/2018	21.75	224	6	ME	2.0	Chevron	60.0
8/12/2018	5.666666666666667	224	6	GA	2.0	Other	60.0
8/12/2018	4.833333333333333	224	6	OK	0.0	Changing	30.0
8/12/2018	2.75	224	6	IN	0.0	Other	15.0
8/12/2018	2.5	224	6	FL	2.0	Unknown	2700.0
8/12/2018	0.25	224	6	CA	1.0	Triangle	25.0
8/12/2018	0.0	224	6	WA	1.0	Flash	180.0
8/12/2018	0.0	224	6	MD	2.0	Unknown	300.0
8/11/2018	23.5	223	5	UT	0.0	Formation	300.0
8/11/2018	23.0	223	5	VT	0.0	Triangle	600.0
8/11/2018	22.5	223	5	IL	0.0	Light	900.0
8/11/2018	21.166666666666668	223	5	ID	0.0	Light	90.0
8/11/2018	21.0	223	5	MA	2.0	Chevron	300.0
8/11/2018	20.25	223	5	UT	0.0	Cylinder	120.0
8/11/2018	4.816666666666666	223	5	OK	0.0	Other	5.0
8/10/2018	21.5	222	4	IL	0.0	Light	1200.0
8/10/2018	21.0	222	4	AR	0.0	Formation	480.0
8/10/2018	19.333333333333332	222	4	CO	0.0	Changing	60.0
8/10/2018	10.0	222	4	GA	2.0	Cigar	300.0
8/10/2018	0.0	222	4	NY	2.0	Light	2400.0
8/9/2018	23.683333333333334	221	3	NJ	2.0	Oval	240.0
8/9/2018	21.5	221	3	WV	0.0	Light	600.0
8/9/2018	21.0	221	3	GA	2.0	Light	600.0
8/9/2018	21.0	221	3	DE	2.0	Egg	120.0
8/9/2018	20.416666666666668	221	3	CA	1.0	Diamond	1200.0
8/9/2018	19.75	221	3	CT	2.0	Rectangle	120.0
8/9/2018	14.0	221	3	OH	0.0	Changing	1800.0
8/9/2018	4.916666666666667	221	3	PA	0.0	Triangle	900.0
8/8/2018	23.0	220	2	MO	0.0	Fireball	120.0
8/8/2018	21.5	220	2	RI	2.0	Circle	180.0
8/8/2018	2.6	220	2	UT	0.0	Unknown	180.0
8/8/2018	1.0	220	2	CA	1.0	Other	10.0
8/7/2018	23.0	219	1	NY	2.0	Cross	1200.0
8/7/2018	21.5	219	1	NV	0.0	Fireball	180.0
8/7/2018	21.133333333333333	219	1	TX	0.0	Formation	120.0
8/7/2018	20.0	219	1	CA	1.0	Triangle	45.0
8/7/2018	10.0	219	1	WI	0.0	Cigar	60.0
8/7/2018	8.733333333333333	219	1	ID	0.0	Circle	60.0
8/7/2018	7.566666666666666	219	1	CA	1.0	Sphere	300.0
8/7/2018	1.0	219	1	FL	2.0	Fireball	1200.0
8/6/2018	22.0	218	0	MN	0.0	Disk	120.0
8/6/2018	21.0	218	0	ID	0.0	Oval	1800.0
8/6/2018	20.5	218	0	IA	0.0	Cylinder	300.0
8/6/2018	20.5	218	0	IA	0.0	Cylinder	420.0
8/6/2018	13.083333333333334	218	0	CT	2.0	Other	300.0
8/6/2018	12.0	218	0	WA	1.0	Cigar	300.0
8/6/2018	11.0	218	0	ND	0.0	Cigar	480.0
8/5/2018	22.0	217	6	CT	2.0	Light	45.0
8/5/2018	21.5	217	6	VT	0.0	Other	300.0
8/5/2018	21.5	217	6	NC	2.0	Light	480.0
8/5/2018	21.5	217	6	WA	1.0	Other	45.0
8/5/2018	9.4	217	6	WI	0.0	Cigar	5.0
8/4/2018	22.5	216	5	FL	2.0	Light	240.0
8/4/2018	22.5	216	5	NY	2.0	Sphere	60.0
8/4/2018	22.0	216	5	CA	1.0	Other	300.0
8/4/2018	21.933333333333334	216	5	MI	0.0	Fireball	600.0
8/4/2018	21.85	216	5	WA	1.0	Light	10.0
8/4/2018	21.5	216	5	IL	0.0	Triangle	30.0
8/4/2018	21.0	216	5	CT	2.0	Triangle	600.0
8/4/2018	20.25	216	5	TX	0.0	Cigar	1200.0
8/4/2018	18.0	216	5	NY	2.0	Triangle	10.0
8/4/2018	13.55	216	5	TX	0.0	Circle	300.0
8/4/2018	1.5	216	5	NJ	2.0	Light	2700.0
8/4/2018	0.05	216	5	OR	1.0	Light	2100.0
8/3/2018	23.0	215	4	FL	2.0	Circle	600.0
8/3/2018	22.75	215	4	MT	0.0	Light	300.0
8/3/2018	22.5	215	4	NC	2.0	Light	5.0
8/3/2018	22.0	215	4	OH	0.0	Cylinder	300.0
8/3/2018	21.233333333333334	215	4	NJ	2.0	Fireball	54.0
8/3/2018	21.0	215	4	IL	0.0	Light	120.0
8/3/2018	8.333333333333334	215	4	CA	1.0	Sphere	180.0
8/3/2018	1.5	215	4	RI	2.0	Disk	60.0
8/3/2018	0.0	215	4	MI	0.0	Unknown	120.0
8/2/2018	22.5	214	3	OH	0.0	Light	1200.0
8/2/2018	22.5	214	3	MA	2.0	Changing	20.0
8/2/2018	20.0	214	3	FL	2.0	Light	60.0
8/2/2018	20.0	214	3	KY	0.0	Circle	2.0
8/2/2018	18.0	214	3	FL	2.0	Light	1800.0
8/2/2018	11.5	214	3	CT	2.0	Cigar	600.0
8/2/2018	5.583333333333333	214	3	NY	2.0	Unknown	120.0
8/1/2018	23.833333333333332	213	2	MI	0.0	Triangle	30.0
8/1/2018	23.0	213	2	TX	0.0	Changing	900.0
8/1/2018	22.0	213	2	MD	2.0	Light	240.0
8/1/2018	8.0	213	2	FL	2.0	Light	10.0
8/1/2018	3.5	213	2	KY	0.0	Other	300.0
8/1/2018	0.0	213	2	WA	1.0	Light	60.0
7/31/2018	23.0	212	1	CA	1.0	Triangle	900.0
7/31/2018	13.0	212	1	FL	2.0	Other	60.0
7/31/2018	7.75	212	1	CO	0.0	Disk	30.0
7/30/2018	22.25	211	0	SC	2.0	Unknown	600.0
7/30/2018	15.35	211	0	IN	0.0	Other	12.0
7/30/2018	3.3333333333333335	211	0	WI	0.0	Changing	1800.0
7/29/2018	23.0	210	6	PA	0.0	Fireball	300.0
7/29/2018	22.333333333333332	210	6	NY	2.0	Sphere	25.0
7/29/2018	20.416666666666668	210	6	NJ	2.0	Circle	1800.0
7/29/2018	20.0	210	6	CO	0.0	Circle	1200.0
7/29/2018	16.5	210	6	MS	0.0	Triangle	600.0
7/29/2018	1.0	210	6	WI	0.0	Other	300.0
7/28/2018	23.916666666666668	209	5	MO	0.0	Triangle	60.0
7/28/2018	23.75	209	5	PA	0.0	Circle	300.0
7/28/2018	23.166666666666668	209	5	NE	0.0	Oval	300.0
7/28/2018	23.166666666666668	209	5	ID	0.0	Light	20.0
7/28/2018	23.0	209	5	OR	1.0	Light	120.0
7/28/2018	22.783333333333335	209	5	NC	2.0	Circle	360.0
7/28/2018	21.0	209	5	CT	2.0	Formation	1200.0
7/28/2018	14.1	209	5	OR	1.0	Cigar	480.0
7/28/2018	4.5	209	5	IN	0.0	Formation	30.0
7/28/2018	4.0	209	5	ID	0.0	Cigar	1800.0
7/28/2018	0.4	209	5	CT	2.0	Cylinder	20.0
7/27/2018	19.5	208	4	NE	0.0	Light	1.0
7/27/2018	14.25	208	4	CO	0.0	Circle	180.0
7/27/2018	5.0	208	4	OH	0.0	Formation	60.0
7/26/2018	22.25	207	3	FL	2.0	Light	1200.0
7/26/2018	21.5	207	3	FL	2.0	Changing	1200.0
7/26/2018	19.15	207	3	WA	1.0	Oval	1200.0
7/26/2018	4.5	207	3	MD	2.0	Formation	960.0
7/25/2018	22.0	206	2	WA	1.0	Circle	900.0
7/25/2018	21.5	206	2	FL	2.0	Circle	2400.0
7/25/2018	21.5	206	2	FL	2.0	Circle	2400.0
7/25/2018	5.083333333333333	206	2	CA	1.0	Disk	30.0
7/25/2018	1.0	206	2	WA	1.0	Unknown	60.0
7/24/2018	23.0	205	1	GA	2.0	Circle	1800.0
7/24/2018	22.25	205	1	MA	2.0	Triangle	60.0
7/24/2018	21.833333333333332	205	1	GA	2.0	Other	14.0
7/24/2018	21.75	205	1	CA	1.0	Light	2.0
7/24/2018	21.333333333333332	205	1	FL	2.0	Light	3.0
7/23/2018	4.833333333333333	204	0	OR	1.0	Sphere	240.0
7/23/2018	4.833333333333333	204	0	OR	1.0	Sphere	240.0
7/23/2018	4.833333333333333	204	0	OR	1.0	Sphere	240.0
7/23/2018	0.25	204	0	WA	1.0	Cross	1200.0
7/22/2018	22.833333333333332	203	6	CA	1.0	Triangle	15.0
7/22/2018	21.5	203	6	CA	1.0	Triangle	120.0
7/22/2018	11.5	203	6	WA	1.0	Circle	900.0
7/21/2018	21.05	202	5	IL	0.0	Fireball	60.0
7/21/2018	21.0	202	5	CA	1.0	Circle	2.0
7/21/2018	20.983333333333334	202	5	FL	2.0	Cigar	45.0
7/21/2018	20.75	202	5	ME	2.0	Diamond	60.0
7/21/2018	19.933333333333334	202	5	NV	0.0	Triangle	120.0
7/21/2018	8.5	202	5	MO	0.0	Cross	300.0
7/21/2018	7.25	202	5	CO	0.0	Oval	900.0
7/21/2018	4.366666666666666	202	5	ID	0.0	Light	45.0
7/21/2018	4.25	202	5	FL	2.0	Egg	900.0
7/21/2018	3.4166666666666665	202	5	RI	2.0	Circle	180.0
7/20/2018	0.0	201	4	WA	1.0	Circle	30.0
7/20/2018	22.5	201	4	OR	1.0	Light	300.0
7/20/2018	22.5	201	4	MT	0.0	Sphere	12.0
7/20/2018	22.166666666666668	201	4	CA	1.0	Unknown	300.0
7/20/2018	21.333333333333332	201	4	AR	0.0	Disk	180.0
7/20/2018	21.0	201	4	SC	2.0	Light	300.0
7/20/2018	12.283333333333333	201	4	MA	2.0	Sphere	900.0
7/19/2018	22.333333333333332	200	3	OR	1.0	Sphere	900.0
7/19/2018	22.0	200	3	TX	0.0	Triangle	1200.0
7/19/2018	21.916666666666668	200	3	PA	0.0	Light	15.0
7/19/2018	21.75	200	3	PA	0.0	Light	30.0
7/19/2018	21.333333333333332	200	3	PA	0.0	Fireball	300.0
7/19/2018	9.333333333333334	200	3	NJ	2.0	Circle	1200.0
7/19/2018	1.0	200	3	CA	1.0	Circle	120.0
7/18/2018	21.833333333333332	199	2	CO	0.0	Light	2700.0
7/18/2018	21.25	199	2	WA	1.0	Light	10.0
7/18/2018	21.0	199	2	NV	0.0	Oval	300.0
7/18/2018	20.75	199	2	MO	0.0	Cylinder	60.0
7/18/2018	19.416666666666668	199	2	WI	0.0	Sphere	180.0
7/18/2018	18.716666666666665	199	2	MO	0.0	Cigar	240.0
7/18/2018	18.083333333333332	199	2	RI	2.0	Sphere	900.0
7/18/2018	15.566666666666666	199	2	CA	1.0	Formation	360.0
7/17/2018	23.5	198	1	CA	1.0	Triangle	480.0
7/17/2018	23.0	198	1	NV	0.0	Oval	30.0
7/17/2018	23.0	198	1	MD	2.0	Cigar	60.0
7/17/2018	12.75	198	1	WA	1.0	Light	1800.0
7/17/2018	3.0	198	1	RI	2.0	Oval	60.0
7/16/2018	23.0	197	0	MI	0.0	Unknown	60.0
7/16/2018	21.083333333333332	197	0	AR	0.0	Cone	2.0
7/16/2018	20.016666666666666	197	0	MO	0.0	Other	15.0
7/16/2018	0.5	197	0	-	2.0	Fireball	120.0
7/16/2018	0.3333333333333333	197	0	-	2.0	Oval	10.0
7/15/2018	23.0	196	6	MN	0.0	Oval	300.0
7/15/2018	21.916666666666668	196	6	FL	2.0	Light	180.0
7/15/2018	16.5	196	6	CA	1.0	Disk	10.0
7/15/2018	2.0	196	6	CO	0.0	Light	60.0
7/14/2018	23.0	195	5	OR	1.0	Triangle	10.0
7/14/2018	22.5	195	5	OR	1.0	Sphere	180.0
7/14/2018	21.333333333333332	195	5	LA	0.0	Chevron	60.0
7/14/2018	19.0	195	5	WA	1.0	Circle	600.0
7/14/2018	13.25	195	5	OR	1.0	Egg	600.0
7/14/2018	1.5	195	5	MT	0.0	Fireball	15.0
7/14/2018	1.0	195	5	FL	2.0	Triangle	1800.0
7/13/2018	23.5	194	4	OK	0.0	Oval	30.0
7/13/2018	22.5	194	4	ME	2.0	Light	5.0
7/13/2018	21.75	194	4	OK	0.0	Rectangle	300.0
7/13/2018	21.5	194	4	MA	2.0	Light	4.0
7/13/2018	21.0	194	4	VT	0.0	Fireball	600.0
7/13/2018	20.833333333333332	194	4	UT	0.0	Oval	420.0
7/13/2018	19.0	194	4	FL	2.0	Light	45.0
7/13/2018	1.7833333333333332	194	4	FL	2.0	Circle	2400.0
7/13/2018	0.5	194	4	OR	1.0	Other	1800.0
7/12/2018	23.0	193	3	ND	0.0	Light	600.0
7/12/2018	5.166666666666667	193	3	FL	2.0	Circle	3600.0
7/11/2018	23.916666666666668	192	2	OK	0.0	Formation	20.0
7/11/2018	22.15	192	2	TX	0.0	Light	300.0
7/11/2018	22.0	192	2	MN	0.0	Flash	600.0
7/11/2018	20.416666666666668	192	2	CO	0.0	Cigar	900.0
7/11/2018	18.0	192	2	WA	1.0	Circle	300.0
7/11/2018	16.5	192	2	CA	1.0	Circle	600.0
7/11/2018	10.75	192	2	OR	1.0	Changing	2700.0
7/11/2018	4.25	192	2	TX	0.0	Light	90.0
7/11/2018	2.5	192	2	MI	0.0	Other	180.0
7/11/2018	1.3333333333333333	192	2	OH	0.0	Light	10.0
7/10/2018	23.0	191	1	SC	2.0	Unknown	1800.0
7/10/2018	22.166666666666668	191	1	NC	2.0	Oval	240.0
7/10/2018	22.0	191	1	WA	1.0	Changing	2700.0
7/10/2018	21.583333333333332	191	1	FL	2.0	Unknown	60.0
